	bitscore
2139	189.0
2140	189.0
2141	189.0
2142	189.0
2143	189.0
2144	189.0
2145	189.0
2146	189.0
2147	189.0
2148	189.0
2149	189.0
2150	189.0
2151	189.0
2152	189.0
2153	189.0
2154	189.0
2155	189.0
2156	189.0
2157	189.0
2158	189.0
2159	189.0
2160	189.0
2161	189.0
2162	189.0
2163	189.0
2164	189.0
2165	189.0
2166	189.0
2167	189.0
2168	189.0
2169	189.0
2170	189.0
2171	189.0
2172	189.0
2173	189.0
2174	190.0
2175	190.0
2176	190.0
2177	190.0
2178	190.0
2179	190.0
2180	190.0
2181	190.0
2182	190.0
2183	190.0
2184	190.0
2185	190.0
2186	190.0
2187	190.0
2188	190.0
2189	190.0
2190	190.0
2191	190.0
2192	190.0
2193	190.0
2194	190.0
2195	190.0
2196	190.0
2197	190.0
2198	190.0
2199	190.0
2200	190.0
2201	190.0
2202	190.0
2203	190.0
2204	190.0
2205	190.0
2206	190.0
2207	190.0
2208	190.0
2209	190.0
2210	190.0
2211	191.0
2212	191.0
2213	191.0
2214	191.0
2215	191.0
2216	191.0
2217	191.0
2218	191.0
2219	191.0
2220	191.0
2221	191.0
2222	191.0
2223	191.0
2224	191.0
2225	191.0
2226	191.0
2227	191.0
2228	191.0
2229	191.0
2230	191.0
2231	191.0
2232	191.0
2233	191.0
2234	191.0
2235	191.0
2236	191.0
2237	191.0
2238	191.0
2239	191.0
2240	191.0
2241	191.0
2242	191.0
2243	191.0
2244	191.0
2245	191.0
2246	191.0
2247	191.0
2248	191.0
2249	191.0
2250	191.0
2251	191.0
2252	191.0
2253	191.0
2254	191.0
2255	191.0
2256	191.0
2257	191.0
2258	191.0
2259	191.0
2260	191.0
2261	191.0
2262	191.0
2263	191.0
2264	191.0
2265	192.0
2266	192.0
2267	192.0
2268	192.0
2269	192.0
2270	192.0
2271	192.0
2272	192.0
2273	192.0
2274	192.0
2275	192.0
2276	192.0
2277	192.0
2278	192.0
2279	192.0
2280	192.0
2281	192.0
2282	192.0
2283	192.0
2284	192.0
2285	192.0
2286	192.0
2287	192.0
2288	192.0
2289	192.0
2290	192.0
2291	192.0
2292	192.0
2293	192.0
2294	192.0
2295	192.0
2296	192.0
2297	192.0
2298	192.0
2299	192.0
2300	192.0
2301	192.0
2302	192.0
2303	192.0
2304	192.0
2305	192.0
2306	192.0
2307	192.0
2308	192.0
2309	192.0
2310	192.0
2311	192.0
2312	192.0
2313	192.0
2314	192.0
2315	192.0
2316	192.0
2317	192.0
2318	192.0
2319	193.0
2320	193.0
2321	193.0
2322	193.0
2323	193.0
2324	193.0
2325	193.0
2326	193.0
2327	193.0
2328	193.0
2329	193.0
2330	193.0
2331	193.0
2332	193.0
2333	193.0
2334	193.0
2335	193.0
2336	193.0
2337	193.0
2338	193.0
2339	193.0
2340	193.0
2341	193.0
2342	193.0
2343	193.0
2344	193.0
2345	193.0
2346	193.0
2347	193.0
2348	193.0
2349	193.0
2350	193.0
2351	193.0
2352	193.0
2353	193.0
2354	193.0
2355	194.0
2356	194.0
2357	194.0
2358	194.0
2359	194.0
2360	194.0
2361	194.0
2362	194.0
2363	194.0
2364	194.0
2365	194.0
2366	194.0
2367	194.0
2368	194.0
2369	194.0
2370	194.0
2371	194.0
2372	194.0
2373	194.0
2374	194.0
2375	194.0
2376	194.0
2377	194.0
2378	194.0
2379	194.0
2380	194.0
2381	194.0
2382	194.0
2383	194.0
2384	194.0
2385	194.0
2386	194.0
2387	194.0
2388	194.0
2389	194.0
2390	194.0
2391	194.0
2392	194.0
2393	194.0
2394	194.0
2395	194.0
2396	194.0
2397	194.0
2398	194.0
2399	194.0
2400	194.0
2401	194.0
2402	194.0
2403	194.0
2404	194.0
2405	194.0
2406	194.0
2407	195.0
2408	195.0
2409	195.0
2410	195.0
2411	195.0
2412	195.0
2413	195.0
2414	195.0
2415	195.0
2416	195.0
2417	195.0
2418	195.0
2419	195.0
2420	195.0
2421	195.0
2422	195.0
2423	195.0
2424	195.0
2425	195.0
2426	195.0
2427	195.0
2428	195.0
2429	195.0
2430	195.0
2431	195.0
2432	195.0
2433	195.0
2434	195.0
2435	195.0
2436	195.0
2437	195.0
2438	195.0
2439	195.0
2440	195.0
2441	195.0
2442	195.0
2443	195.0
2444	195.0
2445	195.0
2446	195.0
2447	195.0
2448	195.0
2449	195.0
2450	195.0
2451	196.0
2452	196.0
2453	196.0
2454	196.0
2455	196.0
2456	196.0
2457	196.0
2458	196.0
2459	196.0
2460	196.0
2461	196.0
2462	196.0
2463	196.0
2464	196.0
2465	196.0
2466	196.0
2467	196.0
2468	196.0
2469	196.0
2470	196.0
2471	196.0
2472	196.0
2473	196.0
2474	196.0
2475	196.0
2476	196.0
2477	196.0
2478	196.0
2479	196.0
2480	196.0
2481	196.0
2482	196.0
2483	196.0
2484	196.0
2485	196.0
2486	196.0
2487	196.0
2488	196.0
2489	196.0
2490	196.0
2491	196.0
2492	196.0
2493	196.0
2494	196.0
2495	196.0
2496	196.0
2497	196.0
2498	196.0
2499	196.0
2500	196.0
2501	196.0
2502	196.0
2503	196.0
2504	196.0
2505	196.0
2506	196.0
2507	196.0
2508	196.0
2509	196.0
2510	197.0
2511	197.0
2512	197.0
2513	197.0
2514	197.0
2515	197.0
2516	197.0
2517	197.0
2518	197.0
2519	197.0
2520	197.0
2521	197.0
2522	197.0
2523	197.0
2524	197.0
2525	197.0
2526	197.0
2527	197.0
2528	197.0
2529	197.0
2530	197.0
2531	197.0
2532	197.0
2533	197.0
2534	197.0
2535	197.0
2536	197.0
2537	197.0
2538	197.0
2539	197.0
2540	197.0
2541	197.0
2542	197.0
2543	197.0
2544	197.0
2545	197.0
2546	197.0
2547	197.0
2548	197.0
2549	197.0
2550	197.0
2551	197.0
2552	197.0
2553	197.0
2554	197.0
2555	197.0
2556	197.0
2557	197.0
2558	197.0
2559	197.0
2560	197.0
2561	197.0
2562	197.0
2563	197.0
2564	197.0
2565	197.0
2566	197.0
2567	197.0
2568	198.0
2569	198.0
2570	198.0
2571	198.0
2572	198.0
2573	198.0
2574	198.0
2575	198.0
2576	198.0
2577	198.0
2578	198.0
2579	198.0
2580	198.0
2581	198.0
2582	198.0
2583	198.0
2584	198.0
2585	198.0
2586	198.0
2587	198.0
2588	198.0
2589	198.0
2590	198.0
2591	198.0
2592	198.0
2593	198.0
2594	198.0
2595	198.0
2596	198.0
2597	198.0
2598	198.0
2599	198.0
2600	198.0
2601	198.0
2602	198.0
2603	198.0
2604	198.0
2605	198.0
2606	198.0
2607	198.0
2608	198.0
2609	198.0
2610	198.0
2611	198.0
2612	198.0
2613	199.0
2614	199.0
2615	199.0
2616	199.0
2617	199.0
2618	199.0
2619	199.0
2620	199.0
2621	199.0
2622	199.0
2623	199.0
2624	199.0
2625	199.0
2626	199.0
2627	199.0
2628	199.0
2629	199.0
2630	199.0
2631	199.0
2632	199.0
2633	199.0
2634	199.0
2635	199.0
2636	199.0
2637	199.0
2638	199.0
2639	199.0
2640	199.0
2641	199.0
2642	199.0
2643	199.0
2644	199.0
2645	199.0
2646	199.0
2647	199.0
2648	199.0
2649	199.0
2650	199.0
2651	199.0
2652	199.0
2653	199.0
2654	199.0
2655	199.0
2656	199.0
2657	199.0
2658	199.0
2659	199.0
2660	199.0
2661	199.0
2662	199.0
2663	199.0
2664	199.0
2665	199.0
2666	199.0
2667	199.0
2668	199.0
2669	199.0
2670	200.0
2671	200.0
2672	200.0
2673	200.0
2674	200.0
2675	200.0
2676	200.0
2677	200.0
2678	200.0
2679	200.0
2680	200.0
2681	200.0
2682	200.0
2683	200.0
2684	200.0
2685	200.0
2686	200.0
2687	200.0
2688	200.0
2689	200.0
2690	200.0
2691	200.0
2692	200.0
2693	200.0
2694	200.0
2695	200.0
2696	200.0
2697	200.0
2698	200.0
2699	200.0
2700	200.0
2701	200.0
2702	200.0
2703	200.0
2704	200.0
2705	200.0
2706	200.0
2707	200.0
2708	200.0
2709	201.0
2710	201.0
2711	201.0
2712	201.0
2713	201.0
2714	201.0
2715	201.0
2716	201.0
2717	201.0
2718	201.0
2719	201.0
2720	201.0
2721	201.0
2722	201.0
2723	201.0
2724	201.0
2725	201.0
2726	201.0
2727	201.0
2728	201.0
2729	201.0
2730	201.0
2731	201.0
2732	201.0
2733	201.0
2734	201.0
2735	201.0
2736	201.0
2737	201.0
2738	201.0
2739	201.0
2740	201.0
2741	201.0
2742	201.0
2743	201.0
2744	201.0
2745	201.0
2746	201.0
2747	201.0
2748	201.0
2749	201.0
2750	201.0
2751	201.0
2752	201.0
2753	201.0
2754	201.0
2755	201.0
2756	201.0
2757	201.0
2758	201.0
2759	201.0
2760	201.0
2761	201.0
2762	201.0
2763	201.0
2764	201.0
2765	201.0
2766	201.0
2767	201.0
2768	201.0
2769	201.0
2770	201.0
2771	201.0
2772	201.0
2773	201.0
2774	201.0
2775	201.0
2776	201.0
2777	201.0
2778	201.0
2779	201.0
2780	202.0
2781	202.0
2782	202.0
2783	202.0
2784	202.0
2785	202.0
2786	202.0
2787	202.0
2788	202.0
2789	202.0
2790	202.0
2791	202.0
2792	202.0
2793	202.0
2794	202.0
2795	202.0
2796	202.0
2797	202.0
2798	202.0
2799	202.0
2800	202.0
2801	202.0
2802	202.0
2803	202.0
2804	202.0
2805	202.0
2806	202.0
2807	202.0
2808	202.0
2809	202.0
2810	202.0
2811	202.0
2812	202.0
2813	202.0
2814	202.0
2815	202.0
2816	202.0
2817	202.0
2818	202.0
2819	202.0
2820	202.0
2821	202.0
2822	202.0
2823	202.0
2824	202.0
2825	202.0
2826	202.0
2827	202.0
2828	202.0
2829	202.0
2830	202.0
2831	202.0
2832	202.0
2833	202.0
2834	202.0
2835	202.0
2836	202.0
2837	203.0
2838	203.0
2839	203.0
2840	203.0
2841	203.0
2842	203.0
2843	203.0
2844	203.0
2845	203.0
2846	203.0
2847	203.0
2848	203.0
2849	203.0
2850	203.0
2851	203.0
2852	203.0
2853	203.0
2854	203.0
2855	203.0
2856	203.0
2857	203.0
2858	203.0
2859	203.0
2860	203.0
2861	203.0
2862	203.0
2863	203.0
2864	203.0
2865	203.0
2866	203.0
2867	203.0
2868	203.0
2869	203.0
2870	203.0
2871	203.0
2872	203.0
2873	203.0
2874	203.0
2875	203.0
2876	203.0
2877	204.0
2878	204.0
2879	204.0
2880	204.0
2881	204.0
2882	204.0
2883	204.0
2884	204.0
2885	204.0
2886	204.0
2887	204.0
2888	204.0
2889	204.0
2890	204.0
2891	204.0
2892	204.0
2893	204.0
2894	204.0
2895	204.0
2896	204.0
2897	204.0
2898	204.0
2899	204.0
2900	204.0
2901	204.0
2902	204.0
2903	204.0
2904	204.0
2905	204.0
2906	204.0
2907	204.0
2908	204.0
2909	204.0
2910	204.0
2911	204.0
2912	204.0
2913	204.0
2914	204.0
2915	204.0
2916	204.0
2917	204.0
2918	204.0
2919	204.0
2920	204.0
2921	204.0
2922	204.0
2923	204.0
2924	204.0
2925	204.0
2926	204.0
2927	204.0
2928	204.0
2929	204.0
2930	204.0
2931	204.0
2932	204.0
2933	205.0
2934	205.0
2935	205.0
2936	205.0
2937	205.0
2938	205.0
2939	205.0
2940	205.0
2941	205.0
2942	205.0
2943	205.0
2944	205.0
2945	205.0
2946	205.0
2947	205.0
2948	205.0
2949	205.0
2950	205.0
2951	205.0
2952	205.0
2953	205.0
2954	205.0
2955	205.0
2956	205.0
2957	205.0
2958	205.0
2959	205.0
2960	205.0
2961	205.0
2962	205.0
2963	205.0
2964	205.0
2965	205.0
2966	205.0
2967	205.0
2968	205.0
2969	205.0
2970	205.0
2971	205.0
2972	205.0
2973	205.0
2974	205.0
2975	205.0
2976	205.0
2977	205.0
2978	205.0
2979	205.0
2980	206.0
2981	206.0
2982	206.0
2983	206.0
2984	206.0
2985	206.0
2986	206.0
2987	206.0
2988	206.0
2989	206.0
2990	206.0
2991	206.0
2992	206.0
2993	206.0
2994	206.0
2995	206.0
2996	206.0
2997	206.0
2998	206.0
2999	206.0
3000	206.0
3001	206.0
3002	206.0
3003	206.0
3004	206.0
3005	206.0
3006	206.0
3007	206.0
3008	206.0
3009	206.0
3010	206.0
3011	206.0
3012	206.0
3013	206.0
3014	206.0
3015	206.0
3016	206.0
3017	206.0
3018	206.0
3019	206.0
3020	206.0
3021	206.0
3022	206.0
3023	206.0
3024	206.0
3025	206.0
3026	206.0
3027	206.0
3028	206.0
3029	206.0
3030	206.0
3031	206.0
3032	206.0
3033	206.0
3034	206.0
3035	206.0
3036	206.0
3037	206.0
3038	206.0
3039	206.0
3040	206.0
3041	207.0
3042	207.0
3043	207.0
3044	207.0
3045	207.0
3046	207.0
3047	207.0
3048	207.0
3049	207.0
3050	207.0
3051	207.0
3052	207.0
3053	207.0
3054	207.0
3055	207.0
3056	207.0
3057	207.0
3058	207.0
3059	207.0
3060	207.0
3061	207.0
3062	207.0
3063	207.0
3064	207.0
3065	207.0
3066	207.0
3067	207.0
3068	207.0
3069	207.0
3070	207.0
3071	207.0
3072	207.0
3073	207.0
3074	207.0
3075	207.0
3076	207.0
3077	207.0
3078	207.0
3079	207.0
3080	207.0
3081	207.0
3082	207.0
3083	207.0
3084	207.0
3085	207.0
3086	207.0
3087	207.0
3088	207.0
3089	207.0
3090	207.0
3091	207.0
3092	207.0
3093	207.0
3094	207.0
3095	207.0
3096	207.0
3097	208.0
3098	208.0
3099	208.0
3100	208.0
3101	208.0
3102	208.0
3103	208.0
3104	208.0
3105	208.0
3106	208.0
3107	208.0
3108	208.0
3109	208.0
3110	208.0
3111	208.0
3112	208.0
3113	208.0
3114	208.0
3115	208.0
3116	208.0
3117	208.0
3118	208.0
3119	208.0
3120	208.0
3121	208.0
3122	208.0
3123	208.0
3124	208.0
3125	208.0
3126	208.0
3127	208.0
3128	208.0
3129	208.0
3130	208.0
3131	208.0
3132	208.0
3133	208.0
3134	208.0
3135	208.0
3136	208.0
3137	208.0
3138	208.0
3139	208.0
3140	209.0
3141	209.0
3142	209.0
3143	209.0
3144	209.0
3145	209.0
3146	209.0
3147	209.0
3148	209.0
3149	209.0
3150	209.0
3151	209.0
3152	209.0
3153	209.0
3154	209.0
3155	209.0
3156	209.0
3157	209.0
3158	209.0
3159	209.0
3160	209.0
3161	209.0
3162	209.0
3163	209.0
3164	209.0
3165	209.0
3166	209.0
3167	209.0
3168	209.0
3169	209.0
3170	209.0
3171	209.0
3172	209.0
3173	209.0
3174	209.0
3175	209.0
3176	209.0
3177	209.0
3178	209.0
3179	209.0
3180	209.0
3181	209.0
3182	209.0
3183	209.0
3184	209.0
3185	209.0
3186	209.0
3187	209.0
3188	209.0
3189	209.0
3190	209.0
3191	209.0
3192	209.0
3193	209.0
3194	209.0
3195	209.0
3196	209.0
3197	209.0
3198	210.0
3199	210.0
3200	210.0
3201	210.0
3202	210.0
3203	210.0
3204	210.0
3205	210.0
3206	210.0
3207	210.0
3208	210.0
3209	210.0
3210	210.0
3211	210.0
3212	210.0
3213	210.0
3214	210.0
3215	210.0
3216	210.0
3217	210.0
3218	210.0
3219	210.0
3220	210.0
3221	210.0
3222	210.0
3223	210.0
3224	210.0
3225	210.0
3226	210.0
3227	210.0
3228	210.0
3229	210.0
3230	210.0
3231	210.0
3232	210.0
3233	210.0
3234	210.0
3235	210.0
3236	210.0
3237	210.0
3238	210.0
3239	210.0
3240	210.0
3241	211.0
3242	211.0
3243	211.0
3244	211.0
3245	211.0
3246	211.0
3247	211.0
3248	211.0
3249	211.0
3250	211.0
3251	211.0
3252	211.0
3253	211.0
3254	211.0
3255	211.0
3256	211.0
3257	211.0
3258	211.0
3259	211.0
3260	211.0
3261	211.0
3262	211.0
3263	211.0
3264	211.0
3265	211.0
3266	211.0
3267	211.0
3268	211.0
3269	211.0
3270	211.0
3271	211.0
3272	211.0
3273	211.0
3274	211.0
3275	211.0
3276	211.0
3277	211.0
3278	211.0
3279	211.0
3280	211.0
3281	211.0
3282	211.0
3283	211.0
3284	211.0
3285	211.0
3286	211.0
3287	211.0
3288	212.0
3289	212.0
3290	212.0
3291	212.0
3292	212.0
3293	212.0
3294	212.0
3295	212.0
3296	212.0
3297	212.0
3298	212.0
3299	212.0
3300	212.0
3301	212.0
3302	212.0
3303	212.0
3304	212.0
3305	212.0
3306	212.0
3307	212.0
3308	212.0
3309	212.0
3310	212.0
3311	212.0
3312	212.0
3313	212.0
3314	212.0
3315	212.0
3316	212.0
3317	212.0
3318	212.0
3319	212.0
3320	212.0
3321	212.0
3322	212.0
3323	212.0
3324	212.0
3325	212.0
3326	212.0
3327	212.0
3328	212.0
3329	212.0
3330	212.0
3331	212.0
3332	212.0
3333	212.0
3334	212.0
3335	212.0
3336	212.0
3337	212.0
3338	213.0
3339	213.0
3340	213.0
3341	213.0
3342	213.0
3343	213.0
3344	213.0
3345	213.0
3346	213.0
3347	213.0
3348	213.0
3349	213.0
3350	213.0
3351	213.0
3352	213.0
3353	213.0
3354	213.0
3355	213.0
3356	213.0
3357	213.0
3358	213.0
3359	213.0
3360	213.0
3361	213.0
3362	213.0
3363	213.0
3364	213.0
3365	213.0
3366	213.0
3367	213.0
3368	213.0
3369	213.0
3370	213.0
3371	213.0
3372	213.0
3373	213.0
3374	213.0
3375	213.0
3376	213.0
3377	213.0
3378	213.0
3379	213.0
3380	213.0
3381	213.0
3382	213.0
3383	214.0
3384	214.0
3385	214.0
3386	214.0
3387	214.0
3388	214.0
3389	214.0
3390	214.0
3391	214.0
3392	214.0
3393	214.0
3394	214.0
3395	214.0
3396	214.0
3397	214.0
3398	214.0
3399	214.0
3400	214.0
3401	214.0
3402	214.0
3403	214.0
3404	214.0
3405	214.0
3406	214.0
3407	214.0
3408	214.0
3409	214.0
3410	214.0
3411	214.0
3412	214.0
3413	214.0
3414	214.0
3415	214.0
3416	214.0
3417	214.0
3418	214.0
3419	214.0
3420	214.0
3421	214.0
3422	214.0
3423	214.0
3424	214.0
3425	214.0
3426	214.0
3427	214.0
3428	214.0
3429	214.0
3430	214.0
3431	214.0
3432	214.0
3433	214.0
3434	214.0
3435	214.0
3436	214.0
3437	214.0
3438	214.0
3439	214.0
3440	215.0
3441	215.0
3442	215.0
3443	215.0
3444	215.0
3445	215.0
3446	215.0
3447	215.0
3448	215.0
3449	215.0
3450	215.0
3451	215.0
3452	215.0
3453	215.0
3454	215.0
3455	215.0
3456	215.0
3457	215.0
3458	215.0
3459	215.0
3460	215.0
3461	215.0
3462	215.0
3463	215.0
3464	215.0
3465	215.0
3466	215.0
3467	215.0
3468	215.0
3469	215.0
3470	215.0
3471	215.0
3472	215.0
3473	215.0
3474	215.0
3475	215.0
3476	215.0
3477	215.0
3478	215.0
3479	215.0
3480	216.0
3481	216.0
3482	216.0
3483	216.0
3484	216.0
3485	216.0
3486	216.0
3487	216.0
3488	216.0
3489	216.0
3490	216.0
3491	216.0
3492	216.0
3493	216.0
3494	216.0
3495	216.0
3496	216.0
3497	216.0
3498	216.0
3499	216.0
3500	216.0
3501	216.0
3502	216.0
3503	216.0
3504	216.0
3505	216.0
3506	216.0
3507	216.0
3508	216.0
3509	216.0
3510	216.0
3511	216.0
3512	216.0
3513	216.0
3514	216.0
3515	216.0
3516	216.0
3517	216.0
3518	216.0
3519	216.0
3520	216.0
3521	216.0
3522	216.0
3523	216.0
3524	216.0
3525	216.0
3526	216.0
3527	216.0
3528	216.0
3529	216.0
3530	216.0
3531	217.0
3532	217.0
3533	217.0
3534	217.0
3535	217.0
3536	217.0
3537	217.0
3538	217.0
3539	217.0
3540	217.0
3541	217.0
3542	217.0
3543	217.0
3544	217.0
3545	217.0
3546	217.0
3547	217.0
3548	217.0
3549	217.0
3550	217.0
3551	217.0
3552	217.0
3553	217.0
3554	217.0
3555	217.0
3556	217.0
3557	217.0
3558	217.0
3559	217.0
3560	217.0
3561	217.0
3562	217.0
3563	217.0
3564	217.0
3565	217.0
3566	217.0
3567	217.0
3568	217.0
3569	217.0
3570	217.0
3571	217.0
3572	218.0
3573	218.0
3574	218.0
3575	218.0
3576	218.0
3577	218.0
3578	218.0
3579	218.0
3580	218.0
3581	218.0
3582	218.0
3583	218.0
3584	218.0
3585	218.0
3586	218.0
3587	218.0
3588	218.0
3589	218.0
3590	218.0
3591	218.0
3592	218.0
3593	218.0
3594	218.0
3595	218.0
3596	218.0
3597	218.0
3598	218.0
3599	218.0
3600	218.0
3601	218.0
3602	218.0
3603	218.0
3604	218.0
3605	218.0
3606	218.0
3607	218.0
3608	218.0
3609	218.0
3610	218.0
3611	218.0
3612	218.0
3613	218.0
3614	218.0
3615	218.0
3616	218.0
3617	218.0
3618	218.0
3619	218.0
3620	218.0
3621	218.0
3622	218.0
3623	218.0
3624	218.0
3625	218.0
3626	218.0
3627	218.0
3628	218.0
3629	218.0
3630	218.0
3631	218.0
3632	219.0
3633	219.0
3634	219.0
3635	219.0
3636	219.0
3637	219.0
3638	219.0
3639	219.0
3640	219.0
3641	219.0
3642	219.0
3643	219.0
3644	219.0
3645	219.0
3646	219.0
3647	219.0
3648	219.0
3649	219.0
3650	219.0
3651	219.0
3652	219.0
3653	219.0
3654	219.0
3655	219.0
3656	219.0
3657	219.0
3658	219.0
3659	219.0
3660	219.0
3661	219.0
3662	219.0
3663	219.0
3664	219.0
3665	219.0
3666	219.0
3667	219.0
3668	219.0
3669	219.0
3670	219.0
3671	219.0
3672	219.0
3673	219.0
3674	219.0
3675	219.0
3676	219.0
3677	219.0
3678	219.0
3679	219.0
3680	219.0
3681	219.0
3682	219.0
3683	219.0
3684	219.0
3685	219.0
3686	219.0
3687	219.0
3688	219.0
3689	219.0
3690	219.0
3691	219.0
3692	219.0
3693	220.0
3694	220.0
3695	220.0
3696	220.0
3697	220.0
3698	220.0
3699	220.0
3700	220.0
3701	220.0
3702	220.0
3703	220.0
3704	220.0
3705	220.0
3706	220.0
3707	220.0
3708	220.0
3709	220.0
3710	220.0
3711	220.0
3712	220.0
3713	220.0
3714	220.0
3715	220.0
3716	220.0
3717	220.0
3718	220.0
3719	220.0
3720	220.0
3721	220.0
3722	220.0
3723	220.0
3724	220.0
3725	220.0
3726	220.0
3727	220.0
3728	220.0
3729	220.0
3730	220.0
3731	220.0
3732	221.0
3733	221.0
3734	221.0
3735	221.0
3736	221.0
3737	221.0
3738	221.0
3739	221.0
3740	221.0
3741	221.0
3742	221.0
3743	221.0
3744	221.0
3745	221.0
3746	221.0
3747	221.0
3748	221.0
3749	221.0
3750	221.0
3751	221.0
3752	221.0
3753	221.0
3754	221.0
3755	221.0
3756	221.0
3757	221.0
3758	221.0
3759	221.0
3760	221.0
3761	221.0
3762	221.0
3763	221.0
3764	221.0
3765	221.0
3766	221.0
3767	221.0
3768	221.0
3769	221.0
3770	221.0
3771	221.0
3772	221.0
3773	221.0
3774	221.0
3775	221.0
3776	221.0
3777	221.0
3778	221.0
3779	221.0
3780	221.0
3781	221.0
3782	221.0
3783	221.0
3784	221.0
3785	221.0
3786	221.0
3787	221.0
3788	221.0
3789	221.0
3790	221.0
3791	221.0
3792	221.0
3793	221.0
3794	221.0
3795	221.0
3796	222.0
3797	222.0
3798	222.0
3799	222.0
3800	222.0
3801	222.0
3802	222.0
3803	222.0
3804	222.0
3805	222.0
3806	222.0
3807	222.0
3808	222.0
3809	222.0
3810	222.0
3811	222.0
3812	222.0
3813	222.0
3814	222.0
3815	222.0
3816	222.0
3817	222.0
3818	222.0
3819	222.0
3820	222.0
3821	222.0
3822	222.0
3823	222.0
3824	222.0
3825	222.0
3826	222.0
3827	222.0
3828	222.0
3829	222.0
3830	222.0
3831	222.0
3832	222.0
3833	222.0
3834	223.0
3835	223.0
3836	223.0
3837	223.0
3838	223.0
3839	223.0
3840	223.0
3841	223.0
3842	223.0
3843	223.0
3844	223.0
3845	223.0
3846	223.0
3847	223.0
3848	223.0
3849	223.0
3850	223.0
3851	223.0
3852	223.0
3853	223.0
3854	223.0
3855	223.0
3856	223.0
3857	223.0
3858	223.0
3859	223.0
3860	223.0
3861	223.0
3862	223.0
3863	223.0
3864	223.0
3865	223.0
3866	223.0
3867	223.0
3868	223.0
3869	223.0
3870	223.0
3871	223.0
3872	223.0
3873	223.0
3874	223.0
3875	223.0
3876	223.0
3877	223.0
3878	223.0
3879	223.0
3880	223.0
3881	223.0
3882	223.0
3883	223.0
3884	223.0
3885	223.0
3886	223.0
3887	223.0
3888	223.0
3889	223.0
3890	223.0
3891	223.0
3892	223.0
3893	223.0
3894	223.0
3895	223.0
3896	223.0
3897	223.0
3898	223.0
3899	223.0
3900	223.0
3901	223.0
3902	223.0
3903	223.0
3904	223.0
3905	223.0
3906	223.0
3907	223.0
3908	224.0
3909	224.0
3910	224.0
3911	224.0
3912	224.0
3913	224.0
3914	224.0
3915	224.0
3916	224.0
3917	224.0
3918	224.0
3919	224.0
3920	224.0
3921	224.0
3922	224.0
3923	224.0
3924	224.0
3925	224.0
3926	224.0
3927	224.0
3928	224.0
3929	224.0
3930	224.0
3931	224.0
3932	224.0
3933	224.0
3934	224.0
3935	224.0
3936	224.0
3937	224.0
3938	224.0
3939	224.0
3940	224.0
3941	224.0
3942	224.0
3943	224.0
3944	224.0
3945	224.0
3946	224.0
3947	224.0
3948	224.0
3949	224.0
3950	224.0
3951	224.0
3952	224.0
3953	224.0
3954	224.0
3955	224.0
3956	224.0
3957	224.0
3958	224.0
3959	224.0
3960	224.0
3961	224.0
3962	224.0
3963	224.0
3964	224.0
3965	224.0
3966	224.0
3967	224.0
3968	225.0
3969	225.0
3970	225.0
3971	225.0
3972	225.0
3973	225.0
3974	225.0
3975	225.0
3976	225.0
3977	225.0
3978	225.0
3979	225.0
3980	225.0
3981	225.0
3982	225.0
3983	225.0
3984	225.0
3985	225.0
3986	225.0
3987	225.0
3988	225.0
3989	225.0
3990	225.0
3991	225.0
3992	225.0
3993	225.0
3994	225.0
3995	225.0
3996	225.0
3997	225.0
3998	225.0
3999	225.0
4000	225.0
4001	225.0
4002	225.0
4003	225.0
4004	225.0
4005	225.0
4006	226.0
4007	226.0
4008	226.0
4009	226.0
4010	226.0
4011	226.0
4012	226.0
4013	226.0
4014	226.0
4015	226.0
4016	226.0
4017	226.0
4018	226.0
4019	226.0
4020	226.0
4021	226.0
4022	226.0
4023	226.0
4024	226.0
4025	226.0
4026	226.0
4027	226.0
4028	226.0
4029	226.0
4030	226.0
4031	226.0
4032	226.0
4033	226.0
4034	226.0
4035	226.0
4036	226.0
4037	226.0
4038	226.0
4039	226.0
4040	226.0
4041	226.0
4042	226.0
4043	226.0
4044	226.0
4045	226.0
4046	226.0
4047	226.0
4048	226.0
4049	226.0
4050	226.0
4051	226.0
4052	226.0
4053	226.0
4054	226.0
4055	226.0
4056	226.0
4057	226.0
4058	226.0
4059	226.0
4060	226.0
4061	226.0
4062	226.0
4063	226.0
4064	226.0
4065	226.0
4066	226.0
4067	226.0
4068	226.0
4069	226.0
4070	226.0
4071	226.0
4072	226.0
4073	226.0
4074	226.0
4075	226.0
4076	226.0
4077	226.0
4078	226.0
4079	226.0
4080	226.0
4081	226.0
4082	226.0
4083	226.0
4084	226.0
4085	227.0
4086	227.0
4087	227.0
4088	227.0
4089	227.0
4090	227.0
4091	227.0
4092	227.0
4093	227.0
4094	227.0
4095	227.0
4096	227.0
4097	227.0
4098	227.0
4099	227.0
4100	227.0
4101	227.0
4102	227.0
4103	227.0
4104	227.0
4105	227.0
4106	227.0
4107	227.0
4108	227.0
4109	227.0
4110	227.0
4111	227.0
4112	227.0
4113	227.0
4114	227.0
4115	227.0
4116	227.0
4117	227.0
4118	227.0
4119	227.0
4120	227.0
4121	227.0
4122	227.0
4123	227.0
4124	227.0
4125	228.0
4126	228.0
4127	228.0
4128	228.0
4129	228.0
4130	228.0
4131	228.0
4132	228.0
4133	228.0
4134	228.0
4135	228.0
4136	228.0
4137	228.0
